,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
5857,2017-02-10,TATAMOTORS,513,514.8,506.5,509.55,512.85,4732032,2412820666,509.89,55363,-0.6434630009,526.3725,495.176
5802,2017-02-10,TATAMOTORS,513,514.8,506.5,509.55,512.85,4732032,2412820666,509.89,55363,-0.6434630009,526.1075,496.581
5803,2017-02-13,TATAMOTORS,512.7,512.7,503.3,505.3,509.55,4700518,2379145842,506.15,75275,-0.8340692768,525.0525,497.865
5804,2017-02-14,TATAMOTORS,503,506.7,466.55,482.05,505.3,14901414,7316277887,490.98,145070,-4.601226994,522.97,498.599
5805,2017-02-15,TATAMOTORS,449.05,453,434.35,436.45,482.05,38638630,17183214726,444.72,401225,-9.459599627,518.67,498.097
5806,2017-02-16,TATAMOTORS,442.55,447.6,435.4,446,436.45,11622714,5148622595,442.98,142277,2.188108604,514.3975,497.735
5807,2017-02-17,TATAMOTORS,447.9,456.6,442.4,452.95,446,10063504,4537448625,450.88,119408,1.558295964,510.885,497.706
5808,2017-02-20,TATAMOTORS,451.5,458.45,449,455.45,452.95,5866707,2664359116,454.15,80177,0.5519372999,507.0225,497.402
5809,2017-02-21,TATAMOTORS,456.9,462.8,454.5,458.65,455.45,6875914,3157069434,459.15,87494,0.7026018224,502.8775,497.128
5810,2017-02-22,TATAMOTORS,460.25,466.7,455.8,460.05,458.65,7315280,3381506232,462.25,131789,0.3052436498,498.435,497.065
5811,2017-02-23,TATAMOTORS,464,464.7,457.25,462.35,460.05,9492419,4381698081,461.6,92180,0.4999456581,494.455,496.849
5812,2017-02-27,TATAMOTORS,464,464,455.1,457.8,462.35,5510484,2524012401,458.04,89343,-0.9841029523,490.73,496.569
5813,2017-02-28,TATAMOTORS,460,460,454.1,456.75,457.8,5722402,2611247300,456.32,87772,-0.2293577982,487.39,496.241
5814,2017-03-01,TATAMOTORS,455.9,455.9,448,449.45,456.75,8367579,3772609958,450.86,141268,-1.598248495,482.75,495.86
5815,2017-03-02,TATAMOTORS,457.85,467.9,453.2,461.7,449.45,13667695,6328545943,463.03,147115,2.725553454,479.26,495.702
5816,2017-03-03,TATAMOTORS,463.3,466.85,458.6,459.95,461.7,7085620,3269498014,461.43,111096,-0.3790340048,476.1275,495.588
5817,2017-03-06,TATAMOTORS,462.5,472.7,462.1,470.8,459.95,4036291,1888121221,467.79,59743,2.35895206,473.375,495.847
5818,2017-03-07,TATAMOTORS,469.5,475.9,466.05,467.55,470.8,7114541,3346950383,470.44,114627,-0.6903143585,471.4125,496.041
5819,2017-03-08,TATAMOTORS,469.4,469.6,461.15,462.8,467.55,5351597,2478399752,463.11,99533,-1.015934125,468.9,495.958
5820,2017-03-09,TATAMOTORS,462.45,469.7,462,467.6,462.8,3837624,1792024214,466.96,80242,1.037165082,466.6375,496.043
5821,2017-03-10,TATAMOTORS,471,471.85,465.1,469.1,467.6,5766815,2703259476,468.76,81483,0.3207869974,464.615,496.007
5822,2017-03-14,TATAMOTORS,481,483,468.45,469.75,469.1,6348198,3001306159,472.78,83544,0.1385632061,462.625,495.962
5823,2017-03-15,TATAMOTORS,475,476.55,470.65,473.45,469.75,4801312,2273795057,473.58,80630,0.7876530069,461.0325,495.69
5824,2017-03-16,TATAMOTORS,478.7,482,476.15,480.95,473.45,6272947,3006025889,479.2,77790,1.584116591,460.9775,495.687
5825,2017-03-17,TATAMOTORS,481.35,484.2,471.7,476.5,480.95,6338248,3024838069,477.24,81247,-0.9252521052,462.98,495.484
5826,2017-03-20,TATAMOTORS,476.55,478.2,470.75,476,476.5,2871104,1361646343,474.26,42534,-0.1049317943,464.48,494.961
5827,2017-03-21,TATAMOTORS,478,478.05,470.65,473.75,476,4685410,2216815932,473.13,67629,-0.4726890756,465.52,494.481
5828,2017-03-22,TATAMOTORS,469.95,469.95,458.5,459.9,473.75,4695648,2177713559,463.77,88765,-2.92348285,465.7425,493.676
5776,2017-03-22,TATAMOTORS,469.95,469.95,458.5,459.9,473.75,4695648,2177713559,463.77,88765,-2.92348285,465.805,492.549
5777,2017-03-23,TATAMOTORS,461.3,477,461.3,472.9,459.9,8665384,4074767238,470.24,102038,2.826701457,466.4475,491.622
5778,2017-03-24,TATAMOTORS,470.75,474.8,467.55,470.4,472.9,4296510,2024466462,471.19,50444,-0.5286529922,466.85,490.665
5779,2017-03-27,TATAMOTORS,469,469.15,462.1,464.75,470.4,4417413,2053720809,464.91,52758,-1.201105442,467.1975,489.663
5780,2017-03-28,TATAMOTORS,467.5,473,467.5,472.4,464.75,2982614,1405784387,471.33,57847,1.646046261,467.98,488.583
5781,2017-03-29,TATAMOTORS,474.9,475,463.6,469.05,472.4,6680569,3142082820,470.33,72109,-0.7091447925,468.96,487.49
5782,2017-03-30,TATAMOTORS,463.5,469.8,462.85,468.4,469.05,9482785,4435430887,467.74,97499,-0.1385779768,469.295,486.409
5783,2017-03-31,TATAMOTORS,466.5,472.5,464.5,465.85,468.4,6400088,2995607487,468.06,98614,-0.5444064902,469.59,485.097
5784,2017-04-03,TATAMOTORS,468.25,472.3,467.6,470.4,465.85,2951896,1386857117,469.82,63896,0.9767092412,469.57,484.041
5785,2017-04-05,TATAMOTORS,470.4,475,467.25,473.5,470.4,5287168,2497794472,472.43,102107,0.6590136054,469.8675,482.857
5786,2017-04-06,TATAMOTORS,474.3,478.5,470.6,473.2,473.5,6703078,3178720879,474.22,98853,-0.06335797254,470.3875,481.49
5787,2017-04-07,TATAMOTORS,468.45,480.55,466.65,468.3,473.2,8089461,3826276978,473,70318,-1.035502959,470.4225,479.878
5788,2017-04-10,TATAMOTORS,471.65,478.3,467.55,474.9,468.3,5437523,2575468755,473.65,79713,1.409352979,470.7125,478.537
5789,2017-04-11,TATAMOTORS,477.9,478.35,471.1,472.25,474.9,4887918,2320245927,474.69,82164,-0.5580122131,470.8375,477.336
5790,2017-04-12,TATAMOTORS,468.7,471.55,461.6,464.55,472.25,5991598,2795199048,466.52,64481,-1.630492324,470.3925,476.156
5791,2017-04-13,TATAMOTORS,461.85,463.35,451.2,453.35,464.55,5930185,2705876858,456.29,80667,-2.410935314,469.0125,474.378
5792,2017-04-17,TATAMOTORS,452,455.7,447.3,449.2,453.35,4913930,2216066751,450.98,72168,-0.9154075218,467.6475,472.732
5793,2017-04-18,TATAMOTORS,452,455.75,442.5,443.7,449.2,4235130,1906370784,450.13,60493,-1.224398931,466.0325,471.154
5794,2017-04-19,TATAMOTORS,443,449.5,438.3,443.05,443.7,6319332,2800278934,443.13,111923,-0.1464953798,464.4975,469.498
5795,2017-04-20,TATAMOTORS,447.85,447.85,442.1,443.95,443.05,3288900,1462381837,444.64,76823,0.2031373434,463.7,468.241
5796,2017-04-21,TATAMOTORS,446.75,448.45,437.6,440.6,443.95,5325590,2355076108,442.22,69405,-0.7545894808,462.735,466.792
5797,2017-04-24,TATAMOTORS,439.8,449,438.75,443.85,440.6,6214069,2762823475,444.61,92562,0.7376305039,461.2825,465.412
5798,2017-04-25,TATAMOTORS,445.85,447.75,443.3,445.65,443.85,5894090,2628143566,445.89,101967,0.405542413,460.045,464.134
5799,2017-04-26,TATAMOTORS,446,454.4,445.5,450.8,445.65,8438042,3806001313,451.05,91539,1.155615393,459.3475,462.959
5800,2017-04-27,TATAMOTORS,455,460.9,452.7,455.35,450.8,10589249,4844331315,457.48,97674,1.00931677,458.495,461.96
5801,2017-04-28,TATAMOTORS,457.1,462,454.4,458.9,455.35,5126904,2351224867,458.61,53954,0.7796200725,457.9875,461.497
5747,2017-05-02,TATAMOTORS,456.6,457.2,448.55,451.25,458.9,6071958,2741058006,451.43,103502,-1.667029854,457.13,461.793
5748,2017-05-03,TATAMOTORS,451.35,456,444.65,446.6,451.25,5158586,2327746874,451.24,74634,-1.030470914,456.1675,461.805
5749,2017-05-04,TATAMOTORS,446.65,448.1,435.15,436.5,446.6,6204022,2727005102,439.55,101288,-2.261531572,454.4725,461.476
5750,2017-05-05,TATAMOTORS,436.5,436.5,418,419.6,436.5,9487539,4017457883,423.45,180107,-3.871706758,451.7775,460.759
5751,2017-05-08,TATAMOTORS,424.75,428.7,417.25,422.65,419.6,7427873,3149586025,424.02,104688,0.7268827455,449.25,460.039
5752,2017-05-09,TATAMOTORS,424.75,428.8,422.7,426.8,422.65,2833132,1208455012,426.54,45090,0.9818999172,447.175,459.374
5753,2017-05-10,TATAMOTORS,427.8,433,424,432.3,426.8,5378402,2315910016,430.59,57789,1.288659794,445.045,458.773
5754,2017-05-11,TATAMOTORS,434,434.5,425.4,427.45,432.3,4049649,1738626700,429.33,59226,-1.121906084,442.805,458.166
5755,2017-05-12,TATAMOTORS,429.65,433.8,427.45,430.85,427.45,3850940,1658022370,430.55,53836,0.7954146684,441.12,457.648
5756,2017-05-15,TATAMOTORS,434,434,430.1,431.9,430.85,1885702,814259796.7,431.81,28960,0.2437043054,440.0475,457.297
5757,2017-05-16,TATAMOTORS,432.25,439.5,432.25,437.25,431.9,3452072,1509944741,437.4,46286,1.238712665,439.45,456.808
5758,2017-05-17,TATAMOTORS,436.5,452.5,435.1,449.1,437.25,6572678,2928371956,445.54,90983,2.710120069,439.72,456.591
5759,2017-05-18,TATAMOTORS,442,448.7,436,437.95,449.1,6158546,2721227264,441.86,85075,-2.482743264,439.465,455.934
5760,2017-05-19,TATAMOTORS,439,444.95,434.6,443.35,437.95,4387481,1933946988,440.79,56380,1.233017468,439.435,455.45
5761,2017-05-22,TATAMOTORS,446,452.75,442.6,449.65,443.35,6145914,2761600252,449.34,72517,1.420999211,439.8875,455.187
5762,2017-05-23,TATAMOTORS,451.45,456.45,444.3,450.5,449.65,10330814,4655154408,450.61,115609,0.1890359168,440.22,454.845
5763,2017-05-24,TATAMOTORS,470,473.35,458.1,469.55,450.5,27370795,12793024596,467.4,284148,4.22863485,441.415,454.854
5764,2017-05-25,TATAMOTORS,470,479,464.7,476,469.55,15108872,7171053739,474.63,140653,1.373655628,442.675,454.979
5765,2017-05-26,TATAMOTORS,474.1,488.25,473.5,481.1,476,7692869,3715234351,482.95,92823,1.071428571,443.9625,455.132
5766,2017-05-29,TATAMOTORS,482.5,485,471.8,481.5,481.1,4253044,2034417028,478.34,62207,0.08314279776,445.0925,455.143
5767,2017-05-30,TATAMOTORS,482.7,487,480,481.3,481.5,3101380,1501931833,484.28,58344,-0.04153686397,446.595,455.239
5768,2017-05-31,TATAMOTORS,482.3,483,474.8,476.15,481.3,5393856,2578617548,478.07,97567,-1.070018699,448.0725,455.242
5769,2017-06-01,TATAMOTORS,476.95,479.7,473.55,476.65,476.15,3001232,1430387017,476.6,40932,0.1050089258,450.08,455.3
5770,2017-06-02,TATAMOTORS,480,485.95,477.7,478.75,476.65,4319080,2081631610,481.96,54392,0.4405748453,453.0375,455.677
5771,2017-06-05,TATAMOTORS,478.3,481.9,475.2,478.15,478.75,2464819,1179365367,478.48,37117,-0.1253263708,455.8125,456.042
5772,2017-06-06,TATAMOTORS,482.9,484.35,457.6,461,478.15,8016939,3745258835,467.17,134732,-3.586740563,457.5225,455.804
5773,2017-06-07,TATAMOTORS,462.55,463.65,453.5,458,461,5250544,2401833968,457.44,83797,-0.6507592191,458.8075,455.556
5774,2017-06-08,TATAMOTORS,459.5,463.45,457.35,460.8,458,4066322,1873628818,460.77,58341,0.6113537118,460.475,455.477
5775,2017-06-09,TATAMOTORS,459.95,468,455,467.1,460.8,4598706,2128258272,462.8,69181,1.3671875,462.2875,455.371
5719,2017-06-12,TATAMOTORS,463.75,465.25,455.2,456.25,467.1,4341696,1997812455,460.15,59000,-2.322843074,463.505,455.115
5720,2017-06-13,TATAMOTORS,457.15,458.75,448,449.55,456.25,3577406,1618937551,452.55,53240,-1.468493151,464.12,454.738
5721,2017-06-14,TATAMOTORS,450.8,453.4,447.05,451.95,449.55,3605931,1627539303,451.35,72877,0.5338672005,464.2625,454.46
5722,2017-06-15,TATAMOTORS,452,457.85,446.95,448.3,451.95,3879154,1752553692,451.79,85539,-0.8076114614,464.78,454.018
5723,2017-06-16,TATAMOTORS,454.7,458.4,452,455.75,448.3,7042094,3206241373,455.3,104461,1.661833594,465.4,453.663
5724,2017-06-19,TATAMOTORS,453.8,456.4,450.5,452.35,455.75,3869675,1752696284,452.93,58890,-0.7460230389,465.535,453.246
5725,2017-06-20,TATAMOTORS,457,470.75,456,467.4,452.35,12014975,5596092341,465.76,205410,3.327069747,466.38,453.228
5726,2017-06-21,TATAMOTORS,466,466,455.5,457.3,467.4,5436141,2497442605,459.41,74836,-2.16089003,465.7675,452.876
5727,2017-06-22,TATAMOTORS,458.85,463,451.6,452.7,457.3,5008885,2296063001,458.4,96997,-1.00590422,464.6025,452.485
5728,2017-06-23,TATAMOTORS,454,456.5,442.4,443.15,452.7,6753648,3018101838,446.88,109462,-2.109564833,462.705,452.057
5729,2017-06-27,TATAMOTORS,443.8,444.5,434.4,442.3,443.15,5915274,2594872370,438.67,75944,-0.1918086427,460.745,451.836
5730,2017-06-28,TATAMOTORS,443.9,446.8,440.15,442.5,442.3,4960238,2198547387,443.23,62049,0.04521817771,458.805,451.702
5731,2017-06-29,TATAMOTORS,444.5,446.25,434,435.6,442.5,11085101,4874473731,439.73,100636,-1.559322034,456.7775,451.54
5732,2017-06-30,TATAMOTORS,433.9,435.6,428.05,432.55,435.6,4776892,2060751789,431.4,117302,-0.7001836547,454.5725,451.33
5733,2017-07-03,TATAMOTORS,431.5,434.7,426.25,430.25,432.55,6230025,2683632071,430.76,74110,-0.5317304358,452.1475,451.056
5734,2017-07-04,TATAMOTORS,434.2,436.4,426,426.9,430.25,5020683,2160753187,430.37,79594,-0.7786170831,449.585,450.782
5735,2017-07-05,TATAMOTORS,428.9,433.95,427.4,431.75,426.9,5050749,2177448497,431.11,54757,1.136097447,448.1225,450.54
5736,2017-07-06,TATAMOTORS,435.4,438.8,433.8,437.1,431.75,4038188,1764029545,436.84,55870,1.239143023,447.0775,450.369
5737,2017-07-07,TATAMOTORS,434.45,441.45,432.25,436.85,437.1,5311730,2323239883,437.38,60516,-0.05719514985,445.88,450.09
5738,2017-07-10,TATAMOTORS,460,460,442.55,446.95,436.85,1189742,531357455.3,446.62,10582,2.31200641,444.8725,449.922
5739,2017-07-11,TATAMOTORS,452,462.3,451,456.95,446.95,12069006,5527816533,458.02,144340,2.237386732,444.9075,449.883
5740,2017-07-12,TATAMOTORS,461,463.8,456.6,461,456.95,6051540,2787119933,460.56,85344,0.8863114126,445.48,450.078
5741,2017-07-13,TATAMOTORS,464.5,464.5,455.55,459.05,461,4382063,2013165156,459.41,57554,-0.4229934924,445.835,450.327
5742,2017-07-14,TATAMOTORS,460,460,450.4,451.3,459.05,3974269,1803960400,453.91,58115,-1.688269252,445.985,450.623
5743,2017-07-17,TATAMOTORS,455,458.35,453.25,454.15,451.3,4922453,2241512132,455.36,47303,0.6315089741,445.905,451.314
5744,2017-07-18,TATAMOTORS,452.6,459.5,452.6,456.15,454.15,2349268,1073100215,456.78,47095,0.4403831333,446.095,451.984
5745,2017-07-19,TATAMOTORS,453,462.9,453,460.6,456.15,3395937,1559842538,459.33,75759,0.9755562863,445.755,452.66
5746,2017-07-20,TATAMOTORS,463.5,464.35,457.35,460.15,460.6,3318626,1526702954,460.04,47685,-0.09769865393,445.8975,453.217
5692,2017-07-20,TATAMOTORS,463.5,464.35,457.35,460.15,460.6,3318626,1526702954,460.04,47685,-0.09769865393,446.27,453.871
5693,2017-07-21,TATAMOTORS,460,465.9,457.6,464.6,460.15,3150269,1456596929,462.37,38197,0.9670759535,447.3425,454.546
5694,2017-07-24,TATAMOTORS,464.95,468.35,461,464,464.6,3773074,1753184517,464.66,49674,-0.1291433491,448.4275,455.188
5695,2017-07-25,TATAMOTORS,462.15,464.7,454.7,456.1,464,7052112,3225727669,457.41,67138,-1.702586207,449.1075,455.565
5696,2017-07-26,TATAMOTORS,457.2,458.7,455,457.3,456.1,3641559,1664544721,457.1,46569,0.2631001973,450.1925,455.729
5697,2017-07-27,TATAMOTORS,459,460.95,440.3,445.4,457.3,13738611,6171808874,449.23,90948,-2.602230483,450.835,455.878
5698,2017-07-28,TATAMOTORS,444.6,447.45,442.45,445.85,445.4,3365171,1497338832,444.95,47316,0.1010327795,451.615,455.928
5699,2017-07-31,TATAMOTORS,446.25,449.7,443.7,444.6,445.85,3804621,1698023773,446.31,49733,-0.2803633509,452.5,455.827
5700,2017-08-01,TATAMOTORS,446.55,452.35,445.7,446.9,444.6,4012791,1799248860,448.38,58032,0.5173189384,453.2575,455.755
5701,2017-08-02,TATAMOTORS,449.5,449.95,438.15,440.35,446.9,4045533,1790768053,442.65,61624,-1.465652271,453.42,455.171
5702,2017-08-03,TATAMOTORS,441,441.5,429.6,431.45,440.35,6197142,2685855289,433.4,87118,-2.021119564,453.15,454.28
5703,2017-08-04,TATAMOTORS,435.1,438.75,433.45,435.6,431.45,4166729,1815075153,435.61,56342,0.9618727547,452.5825,453.37
5704,2017-08-07,TATAMOTORS,438.6,439.8,425.3,430,435.6,6461815,2786104073,431.16,78815,-1.285583104,451.235,452.34
5705,2017-08-08,TATAMOTORS,432,435.5,426,430,430,7134979,3073954612,430.83,88297,0,449.685,451.314
5706,2017-08-09,TATAMOTORS,428.8,429.9,415,416.05,430,10849567,4568165299,421.05,131000,-3.244186047,447.535,450.112
5707,2017-08-10,TATAMOTORS,401,403.6,375.25,380.2,416.05,28114017,10903107221,387.82,376301,-8.616752794,443.98,448.183
5708,2017-08-11,TATAMOTORS,376,379.1,358.5,374.5,380.2,14699477,5462473479,371.61,196160,-1.499210942,439.9975,446.098
5709,2017-08-14,TATAMOTORS,380,381.8,372.6,375.4,374.5,8216208,3089579210,376.03,116920,0.2403204272,435.96,444.043
5710,2017-08-16,TATAMOTORS,379.45,390.7,375.5,389.25,375.4,11019760,4231259687,383.97,125653,3.689397975,432.3925,442.608
5711,2017-08-17,TATAMOTORS,392.45,392.45,384.5,385.3,389.25,5971420,2317405606,388.08,75537,-1.014771997,428.65,441.154
5712,2017-08-18,TATAMOTORS,381.75,383,377,380.4,385.3,5856198,2224002066,379.77,90719,-1.271736309,424.6625,439.546
5713,2017-08-21,TATAMOTORS,382,382.55,371.3,374.35,380.4,5123101,1928346442,376.4,69774,-1.590431125,420.15,437.691
5714,2017-08-22,TATAMOTORS,378.8,379.95,372.25,373.6,374.35,4163794,1562926477,375.36,67843,-0.2003472686,415.63,436.038
5715,2017-08-23,TATAMOTORS,376,381.15,373.35,379.95,373.6,4448871,1683161680,378.33,73627,1.699678801,411.8225,434.646
5716,2017-08-24,TATAMOTORS,380.1,385.95,380.1,384.15,379.95,5208541,1999723000,383.93,90986,1.105408606,408.165,433.29
5717,2017-08-28,TATAMOTORS,385.85,387.4,378.3,379.3,384.15,4403872,1677314651,380.87,75223,-1.262527658,404.86,431.91
5664,2017-08-29,TATAMOTORS,379,382.35,374.45,376.1,379.3,4689547,1772345122,377.94,64691,-0.8436593725,401.3725,430.317
5718,2017-08-29,TATAMOTORS,379,382.35,374.45,376.1,379.3,4689547,1772345122,377.94,64691,-0.8436593725,397.9475,428.792
5665,2017-08-30,TATAMOTORS,380.85,382.75,377.45,378.5,376.1,3734824,1418909663,379.91,52649,0.6381281574,394.5275,427.014
5666,2017-08-31,TATAMOTORS,380.05,380.45,375.8,376.55,378.5,4685511,1768053569,377.34,61335,-0.5151915456,391.3375,425.399
5667,2017-09-01,TATAMOTORS,379.35,392.85,378.65,390.85,376.55,7380325,2843583567,385.29,101848,3.797636436,389.3075,424.162
5668,2017-09-04,TATAMOTORS,393,396.05,380.5,383.4,390.85,8433560,3263202503,386.93,102810,-1.906102085,386.6975,422.967
5669,2017-09-05,TATAMOTORS,385.7,389.5,383.4,388.15,383.4,4477993,1729027455,386.12,44114,1.238914971,384.605,421.884
5670,2017-09-06,TATAMOTORS,385,386.7,381.85,382.7,388.15,5953907,2285736262,383.91,57943,-1.404096355,382.24,420.688
5671,2017-09-07,TATAMOTORS,383.7,384.4,376,378.15,382.7,7938665,3005541499,378.6,117544,-1.188920826,380.345,419.539
5672,2017-09-08,TATAMOTORS,381,381.8,374.05,375.05,378.15,7471355,2816940950,377.03,81319,-0.8197805104,380.0875,418.389
5673,2017-09-11,TATAMOTORS,380,380,374.2,375.3,375.05,5402725,2035571939,376.77,59463,0.06665777896,380.1275,417.29
5674,2017-09-12,TATAMOTORS,378.7,390,375.5,388.25,375.3,9266823,3547883700,382.86,109246,3.450572875,380.77,416.517
5675,2017-09-13,TATAMOTORS,391,393.95,387.2,389.65,388.25,6537279,2555479907,390.91,76859,0.3605924018,380.79,415.675
5676,2017-09-14,TATAMOTORS,390.75,406.6,390.25,404.4,389.65,11476571,4581218468,399.18,107774,3.785448479,381.745,415.021
5677,2017-09-15,TATAMOTORS,402.85,406.75,400,401.75,404.4,9675506,3896160514,402.68,102079,-0.6552917903,382.8125,414.319
5678,2017-09-18,TATAMOTORS,411.85,413,403.2,404.95,401.75,8966503,3651065715,407.19,99683,0.7965152458,384.3425,413.479
5679,2017-09-19,TATAMOTORS,415,427.7,414,423.65,404.95,28208471,11901983428,421.93,169472,4.617854056,386.845,412.813
5680,2017-09-20,TATAMOTORS,422.75,422.75,413,414.8,423.65,5179160,2154648951,416.02,79257,-2.088988552,388.5875,411.889
5681,2017-09-21,TATAMOTORS,415.4,418.45,408.8,413.65,414.8,6946502,2872278347,413.49,83837,-0.2772420444,390.0625,410.981
5682,2017-09-22,TATAMOTORS,414,422.15,408.85,411.8,413.65,9781308,4067342744,415.83,113677,-0.4472380031,391.6875,410.191
5683,2017-09-25,TATAMOTORS,413.65,415.3,404.6,408.2,411.8,6957357,2843972979,408.77,76694,-0.8742107819,393.2925,409.272
5684,2017-09-26,TATAMOTORS,409.4,413.9,403.3,411.25,408.2,5077291,2081733260,410.01,83099,0.7471827536,395.05,408.374
5685,2017-09-27,TATAMOTORS,413.5,414.25,402,404.9,411.25,4727360,1923180421,406.82,57194,-1.544072948,396.37,407.26
5686,2017-09-28,TATAMOTORS,406.95,406.95,399,401.4,404.9,4850748,1951134068,402.23,49124,-0.8644109657,397.6125,406.085
5687,2017-09-29,TATAMOTORS,401.4,405,397.4,401.5,401.4,7520906,3016016013,401.02,73616,0.02491280518,398.145,404.912
5688,2017-10-03,TATAMOTORS,428,428,415,416,401.5,9696920,4065423532,419.25,119070,3.611457036,399.775,403.94
5689,2017-10-04,TATAMOTORS,417.55,426,412.7,423.55,416,7663143,3214755761,419.51,90091,1.814903846,401.545,403.131
5690,2017-10-05,TATAMOTORS,423,425.8,420.1,423.3,423.55,4606192,1948200611,422.95,55812,-0.05902490851,403.575,402.475
5691,2017-10-06,TATAMOTORS,422,426,416.2,424.85,423.3,5308695,2246652247,423.2,57527,0.3661705646,405.91,401.826
5635,2017-10-09,TATAMOTORS,424,432.1,423.05,425.6,424.85,4414381,1886482043,427.35,52653,0.176532894,408.4375,401.43
5636,2017-10-10,TATAMOTORS,425.6,428.9,421.4,423.6,425.6,5057869,2148885632,424.86,66746,-0.469924812,410.8525,400.985
5637,2017-10-11,TATAMOTORS,424.9,424.9,414.1,415.5,423.6,4320451,1812544104,419.53,57500,-1.912181303,412.215,400.403
5638,2017-10-12,TATAMOTORS,415.5,421.8,409.35,420.15,415.5,5442846,2262885324,415.75,68575,1.119133574,413.74,399.868
5639,2017-10-13,TATAMOTORS,421,429.3,418.9,424.8,420.15,6969434,2967599279,425.8,80659,1.10674759,414.76,399.557
5640,2017-10-16,TATAMOTORS,426.3,438,425.85,437.05,424.8,8476709,3673790483,433.4,84794,2.883709981,416.525,399.669
5641,2017-10-17,TATAMOTORS,435.75,435.75,430.2,432.3,437.05,5135763,2220854174,432.43,50449,-1.08683217,417.8925,399.603
5642,2017-10-18,TATAMOTORS,432.25,437.3,426.6,433.2,432.3,5539785,2394856852,432.3,50385,0.2081887578,418.37,399.667
5643,2017-10-19,TATAMOTORS,433,433.1,424.25,426.95,433.2,1313380,563241467.5,428.85,15612,-1.442751616,418.9775,399.606
5644,2017-10-23,TATAMOTORS,429.1,430.85,421,422.75,426.95,4013418,1704140745,424.61,47424,-0.9837217473,419.4325,399.74
5645,2017-10-24,TATAMOTORS,422.75,423.8,415.05,416.05,422.75,4541742,1896293736,417.53,123220,-1.584861029,419.645,400.457
5646,2017-10-25,TATAMOTORS,421,424.4,415.1,421.95,416.05,5666968,2386041338,421.04,68558,1.418098786,420.3325,401.406
5647,2017-10-26,TATAMOTORS,421.7,422.4,417,419.4,421.95,6207936,2603587026,419.4,42789,-0.6043370068,420.74,402.286
5648,2017-10-27,TATAMOTORS,422.05,434.35,422.05,429.9,419.4,7414741,3179995056,428.87,83467,2.503576538,421.99,403.099
5649,2017-10-30,TATAMOTORS,428.25,440.95,428.25,436.55,429.9,7675104,3356065801,437.27,100117,1.546871365,423.7475,404.124
5650,2017-10-31,TATAMOTORS,438.85,438.85,427.3,428.4,436.55,6214996,2674747454,430.37,61396,-1.866911007,425.0925,405.084
5651,2017-11-01,TATAMOTORS,430.95,439.95,428.45,437.75,428.4,7310931,3188260366,436.09,60645,2.182539683,426.18,406.352
5652,2017-11-02,TATAMOTORS,435.7,440.4,429.9,434.9,437.75,8262211,3585368005,433.95,58575,-0.6510565391,426.7475,407.578
5653,2017-11-03,TATAMOTORS,434,449.35,432.65,447.7,434.9,8116263,3587902427,442.06,109297,2.943205335,427.9675,408.933
5654,2017-11-06,TATAMOTORS,445.75,468,443.55,462.9,447.7,19456789,8909761237,457.93,156164,3.395130668,429.87,410.508
5655,2017-11-07,TATAMOTORS,458.2,465.9,450.05,451.85,462.9,13266543,6067685188,457.37,127450,-2.387124649,431.1825,411.959
5656,2017-11-08,TATAMOTORS,448,455,431.3,438.2,451.85,11193613,4965126941,443.57,142685,-3.02091402,431.9125,413.201
5657,2017-11-09,TATAMOTORS,442.1,450.9,425.65,440.15,438.2,40547266,17908435354,441.67,338004,0.4450022821,433.145,414.482
5658,2017-11-10,TATAMOTORS,438.95,438.95,420,422.55,440.15,22534490,9601344287,426.07,213471,-3.998636828,433.265,415.363
5659,2017-11-13,TATAMOTORS,423,427.5,416.1,418.1,422.55,9857544,4160453308,422.06,97272,-1.053129807,432.93,416.194
5660,2017-11-14,TATAMOTORS,418.55,421.85,410.65,414.3,418.1,8987515,3739353635,416.06,90996,-0.9088734752,431.7925,416.663
5661,2017-11-15,TATAMOTORS,414.3,417.55,407,408.65,414.3,9867270,4062875154,411.75,104073,-1.363746078,430.61,417.168
5662,2017-11-16,TATAMOTORS,411.35,415.9,411.35,413.45,408.65,6291441,2603526848,413.82,81043,1.17459929,429.6225,417.674
5607,2017-11-17,TATAMOTORS,419.45,423.45,417,421.8,413.45,6191428,2601790529,420.22,91339,2.019591244,429.365,418.456
5663,2017-11-17,TATAMOTORS,419.45,423.45,417,421.8,413.45,6191428,2601790529,420.22,91339,2.019591244,429.3175,419.329
5608,2017-11-20,TATAMOTORS,421,425.7,420.1,423,421.8,4051153,1712462247,422.71,42978,0.2844950213,429.665,420.288
5609,2017-11-21,TATAMOTORS,424.45,430,422.5,424.25,423,6745407,2873360503,425.97,72243,0.2955082742,429.78,421.267
5610,2017-11-22,TATAMOTORS,425.45,433,424.5,428.6,424.25,7899417,3389813792,429.12,91008,1.025338833,430.24,422.074
5611,2017-11-23,TATAMOTORS,428.6,431.05,422.45,426.25,428.6,7374216,3149726029,427.13,67605,-0.5482967802,430.0575,422.806
5612,2017-11-24,TATAMOTORS,427,429.95,424.25,425.5,426.25,5108182,2180567998,426.88,55588,-0.1759530792,429.505,423.228
5613,2017-11-27,TATAMOTORS,423,424.75,417.8,421.4,425.5,7946028,3348088447,421.35,89802,-0.9635722679,429.155,423.621
